date,product_id,product_name,category,warehouse,units_sold,unit_price,revenue,stock_level,reorder_point,supplier_lead_time
2024-05-16,17,Product_17,Food,Valparaiso,5,13433,67165,53,82,12
2024-05-16,18,Product_18,Food,Valparaiso,7,48001,336007,142,30,11
2024-05-16,19,Product_19,Food,Santiago,5,16016,80080,79,27,7
2024-05-16,20,Product_20,Industrial,Concepcion,2,28897,57794,53,54,8
2024-05-16,21,Product_21,Home,Concepcion,7,7612,53284,99,54,14
2024-05-16,22,Product_22,Electronics,Valparaiso,8,28483,227864,120,52,14
2024-05-16,23,Product_23,Home,Concepcion,3,22159,66477,125,24,14
2024-05-16,24,Product_24,Food,Valparaiso,4,49974,199896,98,60,14
2024-05-16,25,Product_25,Food,Santiago,4,45994,183976,94,47,6
2024-05-16,26,Product_26,Home,Concepcion,4,19541,78164,114,26,13
2024-05-16,27,Product_27,Home,Concepcion,10,40920,409200,94,92,12
2024-05-16,28,Product_28,Home,Valparaiso,4,31531,126124,135,91,9
2024-05-16,29,Product_29,Food,Valparaiso,8,6585,52680,144,31,14
2024-05-16,30,Product_30,Food,Valparaiso,6,8943,53658,131,53,11
2024-05-16,31,Product_31,Electronics,Santiago,6,28939,173634,23,52,9
2024-05-16,32,Product_32,Electronics,Santiago,5,24457,122285,116,67,3
2024-05-16,33,Product_33,Food,Concepcion,3,6021,18063,63,42,3
2024-05-16,34,Product_34,Home,Concepcion,10,16653,166530,89,81,11
2024-05-16,35,Product_35,Home,Valparaiso,12,48573,582876,64,56,13
2024-05-16,36,Product_36,Electronics,Concepcion,5,18417,92085,88,63,11
2024-05-16,37,Product_37,Food,Concepcion,5,45757,228785,95,54,6
2024-05-16,38,Product_38,Electronics,Valparaiso,4,14692,58768,88,84,11
2024-05-16,39,Product_39,Electronics,Valparaiso,3,11873,35619,149,66,5
2024-05-16,40,Product_40,Industrial,Concepcion,3,10675,32025,143,97,9
2024-05-16,41,Product_41,Industrial,Valparaiso,6,5161,30966,78,22,8
2024-05-16,42,Product_42,Industrial,Concepcion,6,42065,252390,91,20,10
2024-05-16,43,Product_43,Home,Valparaiso,7,31557,220899,32,24,13
2024-05-16,44,Product_44,Food,Santiago,6,38763,232578,108,33,11
2024-05-16,45,Product_45,Food,Santiago,7,37606,263242,108,46,7
2024-05-16,46,Product_46,Food,Santiago,7,16534,115738,106,28,3
2024-05-16,47,Product_47,Food,Santiago,6,34127,204762,119,98,5
2024-05-16,48,Product_48,Industrial,Concepcion,5,45397,226985,88,34,12
2024-05-16,49,Product_49,Home,Concepcion,5,30851,154255,116,61,14
2024-05-16,50,Product_50,Home,Concepcion,5,6016,30080,123,96,10
2024-05-17,1,Product_1,Industrial,Concepcion,7,24118,168826,132,81,5
2024-05-17,2,Product_2,Food,Concepcion,3,40773,122319,67,59,9
2024-05-17,3,Product_3,Electronics,Santiago,4,6899,27596,74,99,3
2024-05-17,4,Product_4,Industrial,Valparaiso,4,6267,25068,136,72,6
2024-05-17,5,Product_5,Industrial,Valparaiso,4,36551,146204,142,43,6
2024-05-17,6,Product_6,Food,Valparaiso,7,16394,114758,82,45,7
2024-05-17,7,Product_7,Electronics,Valparaiso,5,8556,42780,75,79,9
2024-05-17,8,Product_8,Electronics,Valparaiso,5,8890,44450,62,60,9
2024-05-17,9,Product_9,Industrial,Valparaiso,5,46606,233030,133,48,13
2024-05-17,10,Product_10,Home,Valparaiso,10,35740,357400,117,34,6
2024-05-17,11,Product_11,Industrial,Concepcion,5,19502,97510,74,64,9
2024-05-17,12,Product_12,Industrial,Valparaiso,8,26777,214216,83,84,13
2024-05-17,13,Product_13,Industrial,Valparaiso,4,15627,62508,67,90,5
2024-05-17,14,Product_14,Industrial,Valparaiso,6,13792,82752,92,28,8
2024-05-17,15,Product_15,Food,Valparaiso,7,48323,338261,165,20,14
2024-05-17,16,Product_16,Electronics,Concepcion,4,48021,192084,88,27,4
2024-05-17,17,Product_17,Food,Concepcion,4,13433,53732,117,82,12
2024-05-17,18,Product_18,Food,Valparaiso,6,48001,288006,140,30,11
2024-05-17,19,Product_19,Food,Valparaiso,4,16016,64064,101,27,7
2024-05-17,20,Product_20,Industrial,Santiago,4,28897,115588,126,54,8
2024-05-17,21,Product_21,Home,Concepcion,5,7612,38060,73,54,14
2024-05-17,22,Product_22,Electronics,Santiago,4,28483,113932,141,52,14
2024-05-17,23,Product_23,Home,Valparaiso,5,22159,110795,102,24,14
2024-05-17,24,Product_24,Food,Valparaiso,6,49974,299844,85,60,14
2024-05-17,25,Product_25,Food,Concepcion,5,45994,229970,115,47,6
2024-05-17,26,Product_26,Home,Santiago,10,19541,195410,97,26,13
2024-05-17,27,Product_27,Home,Santiago,5,40920,204600,105,92,12
2024-05-17,28,Product_28,Home,Santiago,2,31531,63062,120,91,9
2024-05-17,29,Product_29,Food,Concepcion,5,6585,32925,93,31,14
2024-05-17,30,Product_30,Food,Concepcion,6,8943,53658,0,53,11
2024-05-17,31,Product_31,Electronics,Santiago,5,28939,144695,141,52,9
2024-05-17,32,Product_32,Electronics,Concepcion,2,24457,48914,105,67,3
2024-05-17,33,Product_33,Food,Valparaiso,5,6021,30105,87,42,3
2024-05-17,34,Product_34,Home,Valparaiso,7,16653,116571,144,81,11
2024-05-17,35,Product_35,Home,Concepcion,3,48573,145719,72,56,13
2024-05-17,36,Product_36,Electronics,Concepcion,7,18417,128919,99,63,11
2024-05-17,37,Product_37,Food,Concepcion,7,45757,320299,98,54,6
2024-05-17,38,Product_38,Electronics,Santiago,5,14692,73460,93,84,11
2024-05-17,39,Product_39,Electronics,Concepcion,3,11873,35619,76,66,5
2024-05-17,40,Product_40,Industrial,Concepcion,4,10675,42700,118,97,9
2024-05-17,41,Product_41,Industrial,Concepcion,7,5161,36127,112,22,8
2024-05-17,42,Product_42,Industrial,Concepcion,8,42065,336520,116,20,10
2024-05-17,43,Product_43,Home,Concepcion,12,31557,378684,108,24,13
2024-05-17,44,Product_44,Food,Santiago,4,38763,155052,77,33,11
2024-05-17,45,Product_45,Food,Santiago,6,37606,225636,69,46,7
2024-05-17,46,Product_46,Food,Santiago,4,16534,66136,99,28,3
2024-05-17,47,Product_47,Food,Concepcion,5,34127,170635,82,98,5
2024-05-17,48,Product_48,Industrial,Santiago,7,45397,317779,87,34,12
2024-05-17,49,Product_49,Home,Santiago,8,30851,246808,118,61,14
2024-05-17,50,Product_50,Home,Santiago,11,6016,66176,82,96,10
2024-05-18,1,Product_1,Industrial,Concepcion,1,24118,24118,78,81,5
2024-05-18,2,Product_2,Food,Santiago,6,40773,244638,56,59,9
2024-05-18,3,Product_3,Electronics,Santiago,5,6899,34495,114,99,3
2024-05-18,4,Product_4,Industrial,Santiago,3,6267,18801,62,72,6
2024-05-18,5,Product_5,Industrial,Concepcion,1,36551,36551,51,43,6
2024-05-18,6,Product_6,Food,Valparaiso,3,16394,49182,81,45,7
2024-05-18,7,Product_7,Electronics,Concepcion,4,8556,34224,60,79,9
2024-05-18,8,Product_8,Electronics,Santiago,1,8890,8890,83,60,9
2024-05-18,9,Product_9,Industrial,Valparaiso,5,46606,233030,70,48,13
2024-05-18,10,Product_10,Home,Santiago,9,35740,321660,43,34,6
2024-05-18,11,Product_11,Industrial,Santiago,3,19502,58506,138,64,9
2024-05-18,12,Product_12,Industrial,Valparaiso,7,26777,187439,31,84,13
2024-05-18,13,Product_13,Industrial,Valparaiso,6,15627,93762,125,90,5
2024-05-18,14,Product_14,Industrial,Santiago,1,13792,13792,100,28,8
2024-05-18,15,Product_15,Food,Valparaiso,3,48323,144969,101,20,14
2024-05-18,16,Product_16,Electronics,Santiago,2,48021,96042,60,27,4
2024-05-18,17,Product_17,Food,Santiago,5,13433,67165,109,82,12
2024-05-18,18,Product_18,Food,Valparaiso,3,48001,144003,55,30,11
2024-05-18,19,Product_19,Food,Santiago,6,16016,96096,110,27,7
2024-05-18,20,Product_20,Industrial,Concepcion,10,28897,288970,104,54,8
2024-05-18,21,Product_21,Home,Valparaiso,4,7612,30448,60,54,14
2024-05-18,22,Product_22,Electronics,Concepcion,4,28483,113932,94,52,14
2024-05-18,23,Product_23,Home,Valparaiso,4,22159,88636,70,24,14
2024-05-18,24,Product_24,Food,Valparaiso,6,49974,299844,110,60,14
2024-05-18,25,Product_25,Food,Concepcion,4,45994,183976,104,47,6
2024-05-18,26,Product_26,Home,Concepcion,4,19541,78164,131,26,13
2024-05-18,27,Product_27,Home,Santiago,7,40920,286440,130,92,12
2024-05-18,28,Product_28,Home,Concepcion,4,31531,126124,47,91,9
2024-05-18,29,Product_29,Food,Santiago,2,6585,13170,150,31,14
2024-05-18,30,Product_30,Food,Concepcion,5,8943,44715,176,53,11
2024-05-18,31,Product_31,Electronics,Santiago,5,28939,144695,109,52,9
2024-05-18,32,Product_32,Electronics,Santiago,5,24457,122285,110,67,3
2024-05-18,33,Product_33,Food,Concepcion,3,6021,18063,84,42,3
2024-05-18,34,Product_34,Home,Concepcion,9,16653,149877,103,81,11
2024-05-18,35,Product_35,Home,Santiago,4,48573,194292,104,56,13
2024-05-18,36,Product_36,Electronics,Valparaiso,5,18417,92085,96,63,11
2024-05-18,37,Product_37,Food,Valparaiso,5,45757,228785,128,54,6
2024-05-18,38,Product_38,Electronics,Valparaiso,9,14692,132228,49,84,11
2024-05-18,39,Product_39,Electronics,Valparaiso,1,11873,11873,90,66,5
2024-05-18,40,Product_40,Industrial,Santiago,8,10675,85400,115,97,9
2024-05-18,41,Product_41,Industrial,Concepcion,1,5161,5161,118,22,8
2024-05-18,42,Product_42,Industrial,Santiago,6,42065,252390,100,20,10
2024-05-18,43,Product_43,Home,Concepcion,6,31557,189342,99,24,13
2024-05-18,44,Product_44,Food,Santiago,8,38763,310104,93,33,11
2024-05-18,45,Product_45,Food,Concepcion,9,37606,338454,99,46,7
2024-05-18,46,Product_46,Food,Santiago,3,16534,49602,108,28,3
2024-05-18,47,Product_47,Food,Santiago,4,34127,136508,37,98,5
2024-05-18,48,Product_48,Industrial,Concepcion,6,45397,272382,79,34,12
2024-05-18,49,Product_49,Home,Santiago,2,30851,61702,163,61,14
2024-05-18,50,Product_50,Home,Concepcion,5,6016,30080,63,96,10
2024-05-19,1,Product_1,Industrial,Concepcion,5,24118,120590,61,81,5
2024-05-19,2,Product_2,Food,Valparaiso,1,40773,40773,149,59,9
2024-05-19,3,Product_3,Electronics,Valparaiso,7,6899,48293,142,99,3
2024-05-19,4,Product_4,Industrial,Santiago,9,6267,56403,108,72,6
2024-05-19,5,Product_5,Industrial,Santiago,6,36551,219306,89,43,6
2024-05-19,6,Product_6,Food,Santiago,1,16394,16394,120,45,7
2024-05-19,7,Product_7,Electronics,Valparaiso,6,8556,51336,114,79,9
2024-05-19,8,Product_8,Electronics,Santiago,5,8890,44450,43,60,9
2024-05-19,9,Product_9,Industrial,Santiago,4,46606,186424,57,48,13
2024-05-19,10,Product_10,Home,Santiago,3,35740,107220,55,34,6
2024-05-19,11,Product_11,Industrial,Valparaiso,3,19502,58506,75,64,9
2024-05-19,12,Product_12,Industrial,Concepcion,5,26777,133885,125,84,13
2024-05-19,13,Product_13,Industrial,Valparaiso,7,15627,109389,145,90,5
2024-05-19,14,Product_14,Industrial,Valparaiso,5,13792,68960,111,28,8
2024-05-19,15,Product_15,Food,Valparaiso,4,48323,193292,94,20,14
2024-05-19,16,Product_16,Electronics,Santiago,4,48021,192084,47,27,4
2024-05-19,17,Product_17,Food,Concepcion,8,13433,107464,69,82,12
2024-05-19,18,Product_18,Food,Concepcion,3,48001,144003,73,30,11
2024-05-19,19,Product_19,Food,Concepcion,5,16016,80080,147,27,7
2024-05-19,20,Product_20,Industrial,Santiago,7,28897,202279,67,54,8
2024-05-19,21,Product_21,Home,Santiago,2,7612,15224,52,54,14
2024-05-19,22,Product_22,Electronics,Santiago,10,28483,284830,72,52,14
2024-05-19,23,Product_23,Home,Concepcion,7,22159,155113,140,24,14
2024-05-19,24,Product_24,Food,Santiago,11,49974,549714,121,60,14
2024-05-19,25,Product_25,Food,Valparaiso,4,45994,183976,141,47,6
2024-05-19,26,Product_26,Home,Santiago,7,19541,136787,103,26,13
2024-05-19,27,Product_27,Home,Valparaiso,2,40920,81840,94,92,12
2024-05-19,28,Product_28,Home,Santiago,5,31531,157655,97,91,9
2024-05-19,29,Product_29,Food,Concepcion,4,6585,26340,92,31,14
2024-05-19,30,Product_30,Food,Santiago,6,8943,53658,156,53,11
2024-05-19,31,Product_31,Electronics,Valparaiso,5,28939,144695,48,52,9
2024-05-19,32,Product_32,Electronics,Santiago,3,24457,73371,69,67,3
2024-05-19,33,Product_33,Food,Santiago,6,6021,36126,107,42,3
2024-05-19,34,Product_34,Home,Concepcion,1,16653,16653,41,81,11
2024-05-19,35,Product_35,Home,Valparaiso,5,48573,242865,83,56,13
2024-05-19,36,Product_36,Electronics,Santiago,6,18417,110502,124,63,11
2024-05-19,37,Product_37,Food,Valparaiso,6,45757,274542,32,54,6
2024-05-19,38,Product_38,Electronics,Santiago,7,14692,102844,123,84,11
2024-05-19,39,Product_39,Electronics,Concepcion,6,11873,71238,145,66,5
2024-05-19,40,Product_40,Industrial,Santiago,8,10675,85400,124,97,9
2024-05-19,41,Product_41,Industrial,Valparaiso,6,5161,30966,86,22,8
2024-05-19,42,Product_42,Industrial,Concepcion,2,42065,84130,75,20,10
2024-05-19,43,Product_43,Home,Santiago,6,31557,189342,134,24,13
2024-05-19,44,Product_44,Food,Santiago,2,38763,77526,94,33,11
2024-05-19,45,Product_45,Food,Valparaiso,10,37606,376060,94,46,7
2024-05-19,46,Product_46,Food,Valparaiso,6,16534,99204,124,28,3
2024-05-19,47,Product_47,Food,Valparaiso,1,34127,34127,73,98,5
2024-05-19,48,Product_48,Industrial,Concepcion,3,45397,136191,85,34,12
2024-05-19,49,Product_49,Home,Valparaiso,1,30851,30851,136,61,14
2024-05-19,50,Product_50,Home,Concepcion,5,6016,30080,105,96,10
2024-05-20,1,Product_1,Industrial,Santiago,4,24118,96472,65,81,5
2024-05-20,2,Product_2,Food,Valparaiso,2,40773,81546,121,59,9
2024-05-20,3,Product_3,Electronics,Santiago,7,6899,48293,92,99,3
2024-05-20,4,Product_4,Industrial,Valparaiso,8,6267,50136,105,72,6
2024-05-20,5,Product_5,Industrial,Concepcion,4,36551,146204,96,43,6
2024-05-20,6,Product_6,Food,Valparaiso,9,16394,147546,106,45,7
2024-05-20,7,Product_7,Electronics,Santiago,7,8556,59892,159,79,9
2024-05-20,8,Product_8,Electronics,Valparaiso,4,8890,35560,96,60,9
2024-05-20,9,Product_9,Industrial,Concepcion,4,46606,186424,104,48,13
2024-05-20,10,Product_10,Home,Santiago,5,35740,178700,139,34,6
2024-05-20,11,Product_11,Industrial,Santiago,3,19502,58506,80,64,9
2024-05-20,12,Product_12,Industrial,Valparaiso,4,26777,107108,80,84,13
2024-05-20,13,Product_13,Industrial,Concepcion,3,15627,46881,87,90,5
2024-05-20,14,Product_14,Industrial,Santiago,7,13792,96544,145,28,8
2024-05-20,15,Product_15,Food,Santiago,4,48323,193292,100,20,14
2024-05-20,16,Product_16,Electronics,Concepcion,6,48021,288126,60,27,4
2024-05-20,17,Product_17,Food,Valparaiso,6,13433,80598,51,82,12
2024-05-20,18,Product_18,Food,Valparaiso,2,48001,96002,83,30,11
2024-05-20,19,Product_19,Food,Santiago,6,16016,96096,154,27,7
2024-05-20,20,Product_20,Industrial,Valparaiso,7,28897,202279,95,54,8
2024-05-20,21,Product_21,Home,Concepcion,10,7612,76120,132,54,14
2024-05-20,22,Product_22,Electronics,Valparaiso,7,28483,199381,103,52,14
2024-05-20,23,Product_23,Home,Santiago,8,22159,177272,109,24,14
2024-05-20,24,Product_24,Food,Concepcion,4,49974,199896,80,60,14
2024-05-20,25,Product_25,Food,Valparaiso,0,45994,0,103,47,6
2024-05-20,26,Product_26,Home,Valparaiso,2,19541,39082,65,26,13
2024-05-20,27,Product_27,Home,Concepcion,3,40920,122760,117,92,12
2024-05-20,28,Product_28,Home,Concepcion,4,31531,126124,86,91,9
2024-05-20,29,Product_29,Food,Santiago,5,6585,32925,85,31,14
2024-05-20,30,Product_30,Food,Valparaiso,4,8943,35772,94,53,11
2024-05-20,31,Product_31,Electronics,Santiago,5,28939,144695,72,52,9
2024-05-20,32,Product_32,Electronics,Valparaiso,6,24457,146742,73,67,3
2024-05-20,33,Product_33,Food,Valparaiso,4,6021,24084,86,42,3
2024-05-20,34,Product_34,Home,Valparaiso,6,16653,99918,41,81,11
2024-05-20,35,Product_35,Home,Concepcion,4,48573,194292,131,56,13
2024-05-20,36,Product_36,Electronics,Valparaiso,4,18417,73668,117,63,11
2024-05-20,37,Product_37,Food,Valparaiso,4,45757,183028,96,54,6
2024-05-20,38,Product_38,Electronics,Santiago,9,14692,132228,42,84,11
2024-05-20,39,Product_39,Electronics,Santiago,2,11873,23746,118,66,5
2024-05-20,40,Product_40,Industrial,Santiago,5,10675,53375,125,97,9
2024-05-20,41,Product_41,Industrial,Santiago,6,5161,30966,114,22,8
2024-05-20,42,Product_42,Industrial,Valparaiso,7,42065,294455,86,20,10
2024-05-20,43,Product_43,Home,Santiago,6,31557,189342,154,24,13
2024-05-20,44,Product_44,Food,Concepcion,3,38763,116289,73,33,11
2024-05-20,45,Product_45,Food,Concepcion,4,37606,150424,99,46,7
2024-05-20,46,Product_46,Food,Concepcion,4,16534,66136,104,28,3
2024-05-20,47,Product_47,Food,Valparaiso,2,34127,68254,56,98,5
2024-05-20,48,Product_48,Industrial,Valparaiso,7,45397,317779,42,34,12
2024-05-20,49,Product_49,Home,Santiago,6,30851,185106,42,61,14
2024-05-20,50,Product_50,Home,Valparaiso,6,6016,36096,97,96,10
2024-05-21,1,Product_1,Industrial,Santiago,4,24118,96472,146,81,5
2024-05-21,2,Product_2,Food,Concepcion,4,40773,163092,97,59,9
2024-05-21,3,Product_3,Electronics,Santiago,4,6899,27596,115,99,3
2024-05-21,4,Product_4,Industrial,Santiago,4,6267,25068,109,72,6
2024-05-21,5,Product_5,Industrial,Concepcion,2,36551,73102,126,43,6
2024-05-21,6,Product_6,Food,Concepcion,3,16394,49182,164,45,7
2024-05-21,7,Product_7,Electronics,Valparaiso,7,8556,59892,76,79,9
2024-05-21,8,Product_8,Electronics,Concepcion,3,8890,26670,66,60,9
2024-05-21,9,Product_9,Industrial,Concepcion,2,46606,93212,80,48,13
2024-05-21,10,Product_10,Home,Valparaiso,5,35740,178700,61,34,6
2024-05-21,11,Product_11,Industrial,Concepcion,3,19502,58506,97,64,9
2024-05-21,12,Product_12,Industrial,Santiago,6,26777,160662,117,84,13
2024-05-21,13,Product_13,Industrial,Valparaiso,3,15627,46881,79,90,5
2024-05-21,14,Product_14,Industrial,Concepcion,7,13792,96544,85,28,8
2024-05-21,15,Product_15,Food,Concepcion,3,48323,144969,83,20,14
2024-05-21,16,Product_16,Electronics,Valparaiso,3,48021,144063,100,27,4
2024-05-21,17,Product_17,Food,Santiago,7,13433,94031,23,82,12
2024-05-21,18,Product_18,Food,Valparaiso,3,48001,144003,103,30,11
2024-05-21,19,Product_19,Food,Concepcion,7,16016,112112,97,27,7
2024-05-21,20,Product_20,Industrial,Santiago,5,28897,144485,99,54,8
2024-05-21,21,Product_21,Home,Santiago,5,7612,38060,157,54,14
2024-05-21,22,Product_22,Electronics,Valparaiso,8,28483,227864,69,52,14
2024-05-21,23,Product_23,Home,Concepcion,4,22159,88636,87,24,14
2024-05-21,24,Product_24,Food,Valparaiso,4,49974,199896,72,60,14
2024-05-21,25,Product_25,Food,Santiago,7,45994,321958,98,47,6
2024-05-21,26,Product_26,Home,Santiago,2,19541,39082,97,26,13
2024-05-21,27,Product_27,Home,Valparaiso,3,40920,122760,86,92,12
2024-05-21,28,Product_28,Home,Santiago,8,31531,252248,137,91,9
2024-05-21,29,Product_29,Food,Concepcion,6,6585,39510,140,31,14
2024-05-21,30,Product_30,Food,Valparaiso,4,8943,35772,119,53,11
2024-05-21,31,Product_31,Electronics,Concepcion,6,28939,173634,123,52,9
2024-05-21,32,Product_32,Electronics,Concepcion,7,24457,171199,86,67,3
2024-05-21,33,Product_33,Food,Santiago,8,6021,48168,57,42,3
2024-05-21,34,Product_34,Home,Concepcion,3,16653,49959,161,81,11
2024-05-21,35,Product_35,Home,Santiago,2,48573,97146,105,56,13
2024-05-21,36,Product_36,Electronics,Concepcion,2,18417,36834,124,63,11
2024-05-21,37,Product_37,Food,Santiago,3,45757,137271,59,54,6
2024-05-21,38,Product_38,Electronics,Santiago,6,14692,88152,143,84,11
2024-05-21,39,Product_39,Electronics,Valparaiso,5,11873,59365,72,66,5
2024-05-21,40,Product_40,Industrial,Santiago,3,10675,32025,42,97,9
2024-05-21,41,Product_41,Industrial,Valparaiso,5,5161,25805,82,22,8
2024-05-21,42,Product_42,Industrial,Concepcion,4,42065,168260,140,20,10
2024-05-21,43,Product_43,Home,Valparaiso,5,31557,157785,114,24,13
2024-05-21,44,Product_44,Food,Santiago,3,38763,116289,99,33,11
2024-05-21,45,Product_45,Food,Valparaiso,8,37606,300848,70,46,7
2024-05-21,46,Product_46,Food,Concepcion,4,16534,66136,62,28,3
2024-05-21,47,Product_47,Food,Santiago,4,34127,136508,126,98,5
2024-05-21,48,Product_48,Industrial,Valparaiso,9,45397,408573,95,34,12
2024-05-21,49,Product_49,Home,Concepcion,6,30851,185106,116,61,14
2024-05-21,50,Product_50,Home,Valparaiso,5,6016,30080,86,96,10
2024-05-22,1,Product_1,Industrial,Santiago,3,24118,72354,86,81,5
2024-05-22,2,Product_2,Food,Concepcion,9,40773,366957,137,59,9
2024-05-22,3,Product_3,Electronics,Santiago,5,6899,34495,49,99,3
2024-05-22,4,Product_4,Industrial,Concepcion,8,6267,50136,113,72,6
2024-05-22,5,Product_5,Industrial,Concepcion,7,36551,255857,147,43,6
2024-05-22,6,Product_6,Food,Valparaiso,3,16394,49182,101,45,7
2024-05-22,7,Product_7,Electronics,Concepcion,7,8556,59892,147,79,9
2024-05-22,8,Product_8,Electronics,Valparaiso,4,8890,35560,82,60,9
2024-05-22,9,Product_9,Industrial,Santiago,4,46606,186424,134,48,13
2024-05-22,10,Product_10,Home,Valparaiso,4,35740,142960,104,34,6
2024-05-22,11,Product_11,Industrial,Concepcion,8,19502,156016,67,64,9
2024-05-22,12,Product_12,Industrial,Valparaiso,4,26777,107108,88,84,13
2024-05-22,13,Product_13,Industrial,Santiago,6,15627,93762,125,90,5
2024-05-22,14,Product_14,Industrial,Concepcion,2,13792,27584,71,28,8
2024-05-22,15,Product_15,Food,Concepcion,5,48323,241615,94,20,14
2024-05-22,16,Product_16,Electronics,Santiago,6,48021,288126,134,27,4
2024-05-22,17,Product_17,Food,Santiago,5,13433,67165,99,82,12
2024-05-22,18,Product_18,Food,Valparaiso,6,48001,288006,103,30,11
2024-05-22,19,Product_19,Food,Concepcion,3,16016,48048,60,27,7
2024-05-22,20,Product_20,Industrial,Santiago,3,28897,86691,92,54,8
2024-05-22,21,Product_21,Home,Santiago,9,7612,68508,82,54,14
2024-05-22,22,Product_22,Electronics,Santiago,4,28483,113932,114,52,14
2024-05-22,23,Product_23,Home,Concepcion,5,22159,110795,102,24,14
2024-05-22,24,Product_24,Food,Santiago,5,49974,249870,56,60,14
2024-05-22,25,Product_25,Food,Valparaiso,5,45994,229970,107,47,6
2024-05-22,26,Product_26,Home,Valparaiso,3,19541,58623,85,26,13
2024-05-22,27,Product_27,Home,Santiago,3,40920,122760,138,92,12
2024-05-22,28,Product_28,Home,Valparaiso,2,31531,63062,130,91,9
2024-05-22,29,Product_29,Food,Concepcion,8,6585,52680,116,31,14
2024-05-22,30,Product_30,Food,Concepcion,8,8943,71544,132,53,11
2024-05-22,31,Product_31,Electronics,Santiago,3,28939,86817,130,52,9
2024-05-22,32,Product_32,Electronics,Valparaiso,4,24457,97828,99,67,3
2024-05-22,33,Product_33,Food,Santiago,4,6021,24084,121,42,3
2024-05-22,34,Product_34,Home,Valparaiso,3,16653,49959,32,81,11
2024-05-22,35,Product_35,Home,Valparaiso,6,48573,291438,79,56,13
2024-05-22,36,Product_36,Electronics,Concepcion,5,18417,92085,113,63,11
2024-05-22,37,Product_37,Food,Concepcion,8,45757,366056,136,54,6
2024-05-22,38,Product_38,Electronics,Concepcion,4,14692,58768,91,84,11
2024-05-22,39,Product_39,Electronics,Concepcion,4,11873,47492,138,66,5
2024-05-22,40,Product_40,Industrial,Valparaiso,3,10675,32025,98,97,9
2024-05-22,41,Product_41,Industrial,Concepcion,6,5161,30966,129,22,8
2024-05-22,42,Product_42,Industrial,Concepcion,5,42065,210325,111,20,10
2024-05-22,43,Product_43,Home,Valparaiso,3,31557,94671,59,24,13
2024-05-22,44,Product_44,Food,Santiago,7,38763,271341,98,33,11
2024-05-22,45,Product_45,Food,Valparaiso,3,37606,112818,93,46,7
2024-05-22,46,Product_46,Food,Santiago,4,16534,66136,51,28,3
2024-05-22,47,Product_47,Food,Concepcion,8,34127,273016,30,98,5
2024-05-22,48,Product_48,Industrial,Santiago,1,45397,45397,38,34,12
2024-05-22,49,Product_49,Home,Santiago,2,30851,61702,116,61,14
2024-05-22,50,Product_50,Home,Valparaiso,3,6016,18048,121,96,10
2024-05-23,1,Product_1,Industrial,Valparaiso,4,24118,96472,145,81,5
2024-05-23,2,Product_2,Food,Santiago,8,40773,326184,82,59,9
2024-05-23,3,Product_3,Electronics,Valparaiso,7,6899,48293,78,99,3
2024-05-23,4,Product_4,Industrial,Concepcion,6,6267,37602,82,72,6
2024-05-23,5,Product_5,Industrial,Valparaiso,3,36551,109653,84,43,6
2024-05-23,6,Product_6,Food,Santiago,6,16394,98364,131,45,7
2024-05-23,7,Product_7,Electronics,Valparaiso,4,8556,34224,30,79,9
2024-05-23,8,Product_8,Electronics,Valparaiso,9,8890,80010,163,60,9
2024-05-23,9,Product_9,Industrial,Valparaiso,5,46606,233030,128,48,13
2024-05-23,10,Product_10,Home,Concepcion,7,35740,250180,120,34,6
2024-05-23,11,Product_11,Industrial,Concepcion,5,19502,97510,96,64,9
2024-05-23,12,Product_12,Industrial,Valparaiso,4,26777,107108,90,84,13
2024-05-23,13,Product_13,Industrial,Valparaiso,3,15627,46881,147,90,5
2024-05-23,14,Product_14,Industrial,Valparaiso,6,13792,82752,68,28,8
2024-05-23,15,Product_15,Food,Santiago,6,48323,289938,100,20,14
2024-05-23,16,Product_16,Electronics,Valparaiso,4,48021,192084,130,27,4
2024-05-23,17,Product_17,Food,Concepcion,4,13433,53732,155,82,12
2024-05-23,18,Product_18,Food,Santiago,2,48001,96002,111,30,11
2024-05-23,19,Product_19,Food,Valparaiso,5,16016,80080,76,27,7
2024-05-23,20,Product_20,Industrial,Concepcion,4,28897,115588,85,54,8
2024-05-23,21,Product_21,Home,Valparaiso,1,7612,7612,87,54,14
2024-05-23,22,Product_22,Electronics,Santiago,4,28483,113932,126,52,14
2024-05-23,23,Product_23,Home,Valparaiso,12,22159,265908,122,24,14
2024-05-23,24,Product_24,Food,Santiago,5,49974,249870,129,60,14
2024-05-23,25,Product_25,Food,Concepcion,2,45994,91988,68,47,6
2024-05-23,26,Product_26,Home,Valparaiso,3,19541,58623,128,26,13
2024-05-23,27,Product_27,Home,Santiago,3,40920,122760,68,92,12
2024-05-23,28,Product_28,Home,Valparaiso,4,31531,126124,102,91,9
2024-05-23,29,Product_29,Food,Concepcion,6,6585,39510,175,31,14
2024-05-23,30,Product_30,Food,Valparaiso,1,8943,8943,82,53,11
2024-05-23,31,Product_31,Electronics,Concepcion,7,28939,202573,109,52,9
2024-05-23,32,Product_32,Electronics,Santiago,6,24457,146742,75,67,3
2024-05-23,33,Product_33,Food,Valparaiso,4,6021,24084,134,42,3
